Name,Search,Experiment,Valid
FT002718,S2,HeLa_PXD001196,TRUE
FT002719,S2,HeLa_PXD001196,TRUE
FT002720,S2,HeLa_PXD001196,TRUE
FT002721,S2,HeLa_PXD001196,TRUE
FT002723,S2,HeLa_PXD001196,TRUE
FT002724,S2,HeLa_PXD001196,TRUE
FT002725,S2,HeLa_PXD001196,TRUE
FT002726,S2,HeLa_PXD001196,TRUE
FT002775,S2,HeLa_PXD001196,TRUE
FT002776,S2,HeLa_PXD001196,TRUE
FT002777,S2,HeLa_PXD001196,TRUE
FT002778,S2,HeLa_PXD001196,TRUE
FT002779,S2,HeLa_PXD001196,TRUE
FT002780,S2,HeLa_PXD001196,TRUE
FT002781,S2,HeLa_PXD001196,TRUE
FT002782,S2,HeLa_PXD001196,TRUE
FT002783,S2,HeLa_PXD001196,TRUE
FT002784,S2,HeLa_PXD001196,TRUE
FT002785,S2,HeLa_PXD001196,TRUE
FT002786,S2,HeLa_PXD001196,TRUE
FT002787,S2,HeLa_PXD001196,TRUE
FT002788,S2,HeLa_PXD001196,TRUE
FT002789,S2,HeLa_PXD001196,TRUE
FT002790,S2,HeLa_PXD001196,TRUE
FT002794,S2,HeLa_PXD001196,TRUE
FT002795,S2,HeLa_PXD001196,TRUE
FT002796,S2,HeLa_PXD001196,TRUE
FT002797,S2,HeLa_PXD001196,TRUE
FT002798,S2,HeLa_PXD001196,TRUE
FT002805,S2,HeLa_PXD001196,TRUE
FT002806,S2,HeLa_PXD001196,TRUE
FT002807,S2,HeLa_PXD001196,TRUE
FT002808,S2,HeLa_PXD001196,TRUE
FT002809,S2,HeLa_PXD001196,TRUE
FT002810,S2,HeLa_PXD001196,TRUE
FT002811,S2,HeLa_PXD001196,TRUE
FT002813,S2,HeLa_PXD001196,TRUE
FT002814,S2,HeLa_PXD001196,TRUE
FT002815,S2,HeLa_PXD001196,TRUE
FT002816,S2,HeLa_PXD001196,TRUE
FT002817,S2,HeLa_PXD001196,TRUE
FT002820,S2,HeLa_PXD001196,TRUE
FT002821,S2,HeLa_PXD001196,TRUE
FT002822,S2,HeLa_PXD001196,TRUE
FT002823,S2,HeLa_PXD001196,TRUE
FT002824,S2,HeLa_PXD001196,TRUE
FT002825,S2,HeLa_PXD001196,TRUE
FT002826,S2,HeLa_PXD001196,TRUE
FT002827,S2,HeLa_PXD001196,TRUE
FT002828,S2,HeLa_PXD001196,TRUE
FT002829,S2,HeLa_PXD001196,TRUE
FT002830,S2,HeLa_PXD001196,TRUE
FT002831,S2,HeLa_PXD001196,TRUE
FT002833,S2,HeLa_PXD001196,TRUE
FT002834,S2,HeLa_PXD001196,TRUE
FT002835,S2,HeLa_PXD001196,TRUE
FT002836,S2,HeLa_PXD001196,TRUE
FT002837,S2,HeLa_PXD001196,TRUE
FT002838,S2,HeLa_PXD001196,TRUE
FT002839,S2,HeLa_PXD001196,TRUE
FT002840,S2,HeLa_PXD001196,TRUE
FT002841,S2,HeLa_PXD001196,TRUE
FT002842,S2,HeLa_PXD001196,TRUE
FT002843,S2,HeLa_PXD001196,TRUE
FT002844,S2,HeLa_PXD001196,TRUE
FT002845,S2,HeLa_PXD001196,TRUE
FT002846,S2,HeLa_PXD001196,TRUE
FT002847,S2,HeLa_PXD001196,TRUE
FT002848,S2,HeLa_PXD001196,TRUE
FT002874,S2,HeLa_PXD001196,TRUE
FT002875,S2,HeLa_PXD001196,TRUE
FT002878,S2,HeLa_PXD001196,TRUE
FT002879,S2,HeLa_PXD001196,TRUE
FT002880,S2,HeLa_PXD001196,TRUE
FT002881,S2,HeLa_PXD001196,TRUE
FT002882,S2,HeLa_PXD001196,TRUE
FT002883,S2,HeLa_PXD001196,TRUE
FT002884,S2,HeLa_PXD001196,TRUE
FT002885,S2,HeLa_PXD001196,TRUE
FT002886,S2,HeLa_PXD001196,TRUE
FT002889,S2,HeLa_PXD001196,TRUE
FT002890,S2,HeLa_PXD001196,TRUE
FT002891,S2,HeLa_PXD001196,TRUE
FT002892,S2,HeLa_PXD001196,TRUE
FT002893,S2,HeLa_PXD001196,TRUE
FT002894,S2,HeLa_PXD001196,TRUE
FT002895,S2,HeLa_PXD001196,TRUE
FT002896,S2,HeLa_PXD001196,TRUE
FT002897,S2,HeLa_PXD001196,TRUE
FT002898,S2,HeLa_PXD001196,TRUE
FT002899,S2,HeLa_PXD001196,TRUE
FT002900,S2,HeLa_PXD001196,TRUE
FT002901,S2,HeLa_PXD001196,TRUE
FT002902,S2,HeLa_PXD001196,TRUE
FT002903,S2,HeLa_PXD001196,TRUE
FT002904,S2,HeLa_PXD001196,TRUE
FT002905,S2,HeLa_PXD001196,TRUE
FT002906,S2,HeLa_PXD001196,TRUE
FT002907,S2,HeLa_PXD001196,TRUE
FT002908,S2,HeLa_PXD001196,TRUE
FT002909,S2,HeLa_PXD001196,TRUE
FT002912,S2,HeLa_PXD001196,TRUE
FT002913,S2,HeLa_PXD001196,TRUE
FT002914,S2,HeLa_PXD001196,TRUE
FT002915,S2,HeLa_PXD001196,TRUE
FT002916,S2,HeLa_PXD001196,TRUE
FT002917,S2,HeLa_PXD001196,TRUE
FT002918,S2,HeLa_PXD001196,TRUE
FT002921,S2,HeLa_PXD001196,TRUE
FT002922,S2,HeLa_PXD001196,TRUE
FT002923,S2,HeLa_PXD001196,TRUE
FT002927,S2,HeLa_PXD001196,TRUE
FT002928,S2,HeLa_PXD001196,TRUE
FT002929,S2,HeLa_PXD001196,TRUE
FT002930,S2,HeLa_PXD001196,TRUE
FT002931,S2,HeLa_PXD001196,TRUE
FT002932,S2,HeLa_PXD001196,TRUE
FT002933,S2,HeLa_PXD001196,TRUE
FT002934,S2,HeLa_PXD001196,TRUE
FT002935,S2,HeLa_PXD001196,TRUE
FT002936,S2,HeLa_PXD001196,TRUE
FT002937,S2,HeLa_PXD001196,TRUE
FT002938,S2,HeLa_PXD001196,TRUE
FT002939,S2,HeLa_PXD001196,TRUE
FT002940,S2,HeLa_PXD001196,TRUE
FT002941,S2,HeLa_PXD001196,TRUE
FT002943,S2,HeLa_PXD001196,TRUE
FT002944,S2,HeLa_PXD001196,TRUE
FT002945,S2,HeLa_PXD001196,TRUE
FT002946,S2,HeLa_PXD001196,TRUE
FT002947,S2,HeLa_PXD001196,TRUE
FT002948,S2,HeLa_PXD001196,TRUE
FT002949,S2,HeLa_PXD001196,TRUE
FT002950,S2,HeLa_PXD001196,TRUE
FT002951,S2,HeLa_PXD001196,TRUE
FT002952,S2,HeLa_PXD001196,TRUE
FT006128,S2,HeLa_PXD001196,TRUE
FT006129,S2,HeLa_PXD001196,TRUE
FT006131,S2,HeLa_PXD001196,TRUE
FT006132,S2,HeLa_PXD001196,TRUE
FT006133,S2,HeLa_PXD001196,TRUE
FT006135,S2,HeLa_PXD001196,TRUE
FT006136,S2,HeLa_PXD001196,TRUE
FT006137,S2,HeLa_PXD001196,TRUE
FT006139,S2,HeLa_PXD001196,TRUE
FT006140,S2,HeLa_PXD001196,TRUE
FT006141,S2,HeLa_PXD001196,TRUE
FT006142,S2,HeLa_PXD001196,TRUE
FT006143,S2,HeLa_PXD001196,TRUE
FT006145,S2,HeLa_PXD001196,TRUE
FT006146,S2,HeLa_PXD001196,TRUE
FT006148,S2,HeLa_PXD001196,TRUE
FT006149,S2,HeLa_PXD001196,TRUE
FT006152,S2,HeLa_PXD001196,TRUE
FT006153,S2,HeLa_PXD001196,TRUE
FT006154,S2,HeLa_PXD001196,TRUE
FT006155,S2,HeLa_PXD001196,TRUE
FT006156,S2,HeLa_PXD001196,TRUE
FT006159,S2,HeLa_PXD001196,TRUE
FT006160,S2,HeLa_PXD001196,TRUE
FT006162,S2,HeLa_PXD001196,TRUE
FT006163,S2,HeLa_PXD001196,TRUE
FT006166,S2,HeLa_PXD001196,TRUE
FT006167,S2,HeLa_PXD001196,TRUE
FT006168,S2,HeLa_PXD001196,TRUE
FT006169,S2,HeLa_PXD001196,TRUE
FT006170,S2,HeLa_PXD001196,TRUE
FT006173,S2,HeLa_PXD001196,TRUE
FT006174,S2,HeLa_PXD001196,TRUE
FT006177,S2,HeLa_PXD001196,TRUE
FT006178,S2,HeLa_PXD001196,TRUE
FT006181,S2,HeLa_PXD001196,TRUE
FT006182,S2,HeLa_PXD001196,TRUE
FT006185,S2,HeLa_PXD001196,TRUE
FT006186,S2,HeLa_PXD001196,TRUE
FT006189,S2,HeLa_PXD001196,TRUE
FT006190,S2,HeLa_PXD001196,TRUE
FT006193,S2,HeLa_PXD001196,TRUE
FT006194,S2,HeLa_PXD001196,TRUE
FT006197,S2,HeLa_PXD001196,TRUE
FT006198,S2,HeLa_PXD001196,TRUE
FT006203,S2,HeLa_PXD001196,TRUE
FT006204,S2,HeLa_PXD001196,TRUE
FT006205,S2,HeLa_PXD001196,TRUE
FT006206,S2,HeLa_PXD001196,TRUE
FT006207,S2,HeLa_PXD001196,TRUE
FT006209,S2,HeLa_PXD001196,TRUE
FT006210,S2,HeLa_PXD001196,TRUE
FT006211,S2,HeLa_PXD001196,TRUE
FT006212,S2,HeLa_PXD001196,TRUE
FT006213,S2,HeLa_PXD001196,TRUE
FT006214,S2,HeLa_PXD001196,TRUE
OR10_20151203_HP_LMR_HeLa_FeIMAC_1,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_FeIMAC_2,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_FeIMAC_3,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_FeIMAC_4,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiIMAC_1,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiIMAC_2,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiIMAC_3,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiIMAC_4,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiO2_1,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiO2_2,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiO2_3,S1,HeLa_PXD005366,TRUE
OR10_20151203_HP_LMR_HeLa_TiO2_4,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p1ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p1ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p1ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p25ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p25ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p25ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p5ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p5ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_0p5ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_100ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_100ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_100ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_10ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_10ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_10ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_1ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_1ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_1ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_200ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_200ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_200ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_25ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_25ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_25ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_2p5ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_2p5ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_2p5ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_500ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_500ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_500ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_50ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_50ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_50ug_3,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_5ug_1,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_5ug_2,S1,HeLa_PXD005366,TRUE
OR10_20160321_HP_RP_HeLa_5ug_3,S1,HeLa_PXD005366,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col1A,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col1A,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col1B,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col1B,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col1C,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col1C,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col2A,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col2A,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col2B,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col2B,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col2C,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col2C,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col3A,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col3A,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col3B,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col3B,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col3C,S1,HeLa_PXD000293,TRUE
OR9_20130607_EDG_13EDEG003_Ti-IMAC_Col3C,S1,HeLa_PXD000293,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s56,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w2122,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1112,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s56,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s78,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w34,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2728,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w910,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s34,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w2324,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w2526,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2324,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w56,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2930,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2930,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2526,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2526,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w1920,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s78,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1718,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w78,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2122,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2728,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w2930,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1314,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1516,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w1718,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2324,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1920,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w1112,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1920,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w2728,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1314,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1718,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s34,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w1516,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_w1314,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s910,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1516,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s1112,S1,HeLa_PXD001333,TRUE
20130215_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s910,S1,HeLa_PXD001333,TRUE
20130219_QEx3_RSLC-4_Mischerikow_Peters_IMP_shotgun_s2122,S1,HeLa_PXD001333,TRUE
QHF2050,S13,HeLa_PXD002704,TRUE
QHF2051,S13,HeLa_PXD002704,TRUE
QHF2052,S13,HeLa_PXD002704,TRUE
QHF2053,S13,HeLa_PXD002704,TRUE
QHF2054,S13,HeLa_PXD002704,TRUE
QHF2055,S13,HeLa_PXD002704,TRUE
QHF2056,S13,HeLa_PXD002704,TRUE
QHF2057,S13,HeLa_PXD002704,TRUE
QHF2058,S13,HeLa_PXD002704,TRUE
QHF2059,S13,HeLa_PXD002704,TRUE
QHF2060,S13,HeLa_PXD002704,TRUE
QHF2061,S13,HeLa_PXD002704,TRUE
QHF2062,S13,HeLa_PXD002704,TRUE
QHF2063,S13,HeLa_PXD002704,TRUE
QHF2064,S13,HeLa_PXD002704,TRUE
QHF2065,S13,HeLa_PXD002704,TRUE
QHF2066,S13,HeLa_PXD002704,TRUE
QHF2067,S13,HeLa_PXD002704,TRUE
QHF2068,S13,HeLa_PXD002704,TRUE
QHF2069,S13,HeLa_PXD002704,TRUE
QHF2070,S13,HeLa_PXD002704,TRUE
QHF2071,S13,HeLa_PXD002704,TRUE
QHF2072,S13,HeLa_PXD002704,TRUE
QHF2073,S13,HeLa_PXD002704,TRUE
QHF2074,S13,HeLa_PXD002704,TRUE
QHF2075,S13,HeLa_PXD002704,TRUE
QHF2076,S13,HeLa_PXD002704,TRUE
QHF2077,S13,HeLa_PXD002704,TRUE
QHF2078,S13,HeLa_PXD002704,TRUE
QHF2079,S13,HeLa_PXD002704,TRUE
QHF2080,S13,HeLa_PXD002704,TRUE
QHF2081,S13,HeLa_PXD002704,TRUE
QHF2082,S13,HeLa_PXD002704,TRUE
QHF2083,S13,HeLa_PXD002704,TRUE
QHF2084,S13,HeLa_PXD002704,TRUE
QHF2085,S13,HeLa_PXD002704,TRUE
QHF2085_151123100122,S13,HeLa_PXD002704,TRUE
QHF2086,S13,HeLa_PXD002704,TRUE
QHF2086_151123115803,S13,HeLa_PXD002704,TRUE
QHF2087,S13,HeLa_PXD002704,TRUE
QHF2088,S13,HeLa_PXD002704,TRUE
QHF2089,S13,HeLa_PXD002704,TRUE
QHF2090,S13,HeLa_PXD002704,TRUE
QHF2091,S13,HeLa_PXD002704,TRUE
130317_26_SCR_X5_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130317_28_SCR_Y5_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130317_30_SCR_Z5_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_02_SCR_X6_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_04_SCR_Y6_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_06_SCR_Z6_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_14_CIP2A2_X_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_16_CIP2A2_Y_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_18_CIP2A2_Z_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_20_RAS_X_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_22_RAS_Y_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_24_RAS_Z_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_26_OA_X_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_28_OA_Y_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
130319_30_OA_Z_TiO2_45_10MS2_110min,S1,HeLa_PXD001374,TRUE
Velos012418 SCXBRP1 F7,S1,HeLa_PXD001381,TRUE
Velos012419 SCXBRP2 F7,S1,HeLa_PXD001381,TRUE
Velos012420 SCXBRP2 F6,S1,HeLa_PXD001381,TRUE
Velos012421 SCXBRP1 F6,S1,HeLa_PXD001381,TRUE
Velos012422 SCXBRP1 F5,S1,HeLa_PXD001381,TRUE
Velos012423 SCXBRP2 F5,S1,HeLa_PXD001381,TRUE
Velos012425 SCXBRP2 F4,S1,HeLa_PXD001381,TRUE
Velos012426 SCXBRP1 F4,S1,HeLa_PXD001381,TRUE
Velos012427 SCXBRP1 F3,S1,HeLa_PXD001381,TRUE
Velos012428 SCXBRP2 F3,S1,HeLa_PXD001381,TRUE
Velos012431 SCXBRP1 F1,S1,HeLa_PXD001381,TRUE
Velos012432 SCXBRP2 F1,S1,HeLa_PXD001381,TRUE
Velos012572 SCXBRP1 F2,S1,HeLa_PXD001381,TRUE
Velos012573 SCXBRP2 F2,S1,HeLa_PXD001381,TRUE
Velos02_06198 RP1 F7,S1,HeLa_PXD001381,TRUE
Velos02_06199 SCX1 F7,S1,HeLa_PXD001381,TRUE
Velos02_06200 SCX2 F7,S1,HeLa_PXD001381,TRUE
Velos02_06201 RP2 F7,S1,HeLa_PXD001381,TRUE
Velos02_06202 RP1 F6,S1,HeLa_PXD001381,TRUE
Velos02_06203 SCX1 F6,S1,HeLa_PXD001381,TRUE
Velos02_06204 SCX2 F6,S1,HeLa_PXD001381,TRUE
Velos02_06205 RP2 F6,S1,HeLa_PXD001381,TRUE
Velos02_06208 RP1 F5,S1,HeLa_PXD001381,TRUE
Velos02_06209 SCX1 F5,S1,HeLa_PXD001381,TRUE
Velos02_06210 SCX2 F5,S1,HeLa_PXD001381,TRUE
Velos02_06211 RP2 F5,S1,HeLa_PXD001381,TRUE
Velos02_06212 RP1 F4,S1,HeLa_PXD001381,TRUE
Velos02_06213 SCX1 F4,S1,HeLa_PXD001381,TRUE
Velos02_06214 SCX2 F4,S1,HeLa_PXD001381,TRUE
Velos02_06215 RP2 F4,S1,HeLa_PXD001381,TRUE
Velos02_06218 RP1 F3,S1,HeLa_PXD001381,TRUE
Velos02_06219 SCX1 F3,S1,HeLa_PXD001381,TRUE
Velos02_06220 SCX2 F3,S1,HeLa_PXD001381,TRUE
Velos02_06221 RP2 F3,S1,HeLa_PXD001381,TRUE
Velos02_06222 RP1 F2,S1,HeLa_PXD001381,TRUE
Velos02_06223 SCX1 F2,S1,HeLa_PXD001381,TRUE
Velos02_06224 SCX2 F2,S1,HeLa_PXD001381,TRUE
Velos02_06225 RP2 F2,S1,HeLa_PXD001381,TRUE
Velos02_06228 RP1 F1,S1,HeLa_PXD001381,TRUE
Velos02_06229 SCX1 F1,S1,HeLa_PXD001381,TRUE
Velos02_06230 SCX2 F1,S1,HeLa_PXD001381,TRUE
Velos02_06231 RP2 F1,S1,HeLa_PXD001381,TRUE
Velos02_06280 ERLIC1 F15,S1,HeLa_PXD001381,TRUE
Velos02_06281 ERLIC2 F15,S1,HeLa_PXD001381,TRUE
Velos02_06282 ERLIC2 F16,S1,HeLa_PXD001381,TRUE
Velos02_06283 ERLIC1 F16,S1,HeLa_PXD001381,TRUE
Velos02_06284 ERLIC1 F17,S1,HeLa_PXD001381,TRUE
Velos02_06285 ERLIC2 F17,S1,HeLa_PXD001381,TRUE
Velos02_06286 ERLIC1 F18,S1,HeLa_PXD001381,TRUE
Velos02_06287 ERLIC2 F18,S1,HeLa_PXD001381,TRUE
Velos02_06289 ERLIC1 F19,S1,HeLa_PXD001381,TRUE
Velos02_06290 ERLIC2 F19,S1,HeLa_PXD001381,TRUE
Velos02_06291 ERLIC1 F20,S1,HeLa_PXD001381,TRUE
Velos02_06292 ERLIC2 F20,S1,HeLa_PXD001381,TRUE
Velos02_06293 ERLIC1 F21,S1,HeLa_PXD001381,TRUE
Velos02_06294 ERLIC2 F21,S1,HeLa_PXD001381,TRUE
